Tipo_dia|Modo|Paradero|Comuna|Media_hora|Subidas_Promedio
LABORAL|Bus|E-10-77-NS-16|PUDAHUEL|0.75|3.0
LABORAL|Bus|E-10-77-NS-16|PUDAHUEL|0.7708333333333334|3.0
LABORAL|Bus|E-10-77-NS-16|PUDAHUEL|0.7916666666666666|0.0
LABORAL|Bus|E-10-77-NS-16|PUDAHUEL|0.8125|4.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.0|1.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.020833333333333332|1.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.25|5.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.2708333333333333|14.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.2916666666666667|9.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.3125|26.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.3333333333333333|18.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.3541666666666667|13.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.375|4.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.3958333333333333|12.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.4166666666666667|5.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.4375|21.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.4583333333333333|9.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.4791666666666667|15.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.5|17.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.5208333333333334|21.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.5416666666666666|28.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.5625|20.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.5833333333333334|16.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.6041666666666666|16.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.625|19.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.6458333333333334|15.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.6666666666666666|16.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.6875|10.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.7083333333333334|16.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.7291666666666666|17.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.75|12.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.7708333333333334|11.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.7916666666666666|9.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.8125|11.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.8333333333333334|10.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.8541666666666666|5.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.875|8.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.8958333333333334|10.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.9166666666666666|4.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.9375|9.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.9583333333333334|8.0
SABADO|Bus|E-10-71-OP-21|PUDAHUEL|0.9791666666666666|1.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.25|7.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.2708333333333333|4.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.2916666666666667|6.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.3125|5.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.3333333333333333|2.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.3541666666666667|1.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.375|3.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.3958333333333333|1.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.4166666666666667|2.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.4375|3.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.4583333333333333|2.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.5|4.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.5208333333333334|2.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.5625|3.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.5833333333333334|1.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.6041666666666666|2.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.625|1.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.6458333333333334|1.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.6875|1.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.7083333333333334|2.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.7291666666666666|2.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.75|9.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.7708333333333334|2.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.7916666666666666|1.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.8125|5.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.8333333333333334|1.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.8958333333333334|5.0
SABADO|Bus|E-10-71-OP-22|PUDAHUEL|0.9166666666666666|1.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.020833333333333332|1.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.22916666666666666|1.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.25|9.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.2708333333333333|34.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.2916666666666667|83.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.3125|86.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.3333333333333333|45.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.3541666666666667|26.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.375|47.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.3958333333333333|47.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.4166666666666667|37.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.4375|39.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.4583333333333333|51.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.4791666666666667|69.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.5|77.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.5208333333333334|89.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.5416666666666666|103.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.5625|141.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.5833333333333334|112.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.6041666666666666|128.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.625|105.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.6458333333333334|105.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.6666666666666666|84.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.6875|88.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.7083333333333334|85.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.7291666666666666|104.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.75|95.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.7708333333333334|74.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.7916666666666666|121.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.8125|33.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.8333333333333334|80.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.8541666666666666|77.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.875|65.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.8958333333333334|30.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.9166666666666666|29.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.9375|23.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.9583333333333334|29.0
SABADO|Bus|E-10-71-OP-4|PUDAHUEL|0.9791666666666666|2.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.2916666666666667|2.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.3958333333333333|1.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.4166666666666667|1.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.4375|1.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.4583333333333333|1.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.4791666666666667|3.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.5|4.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.5208333333333334|3.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.5416666666666666|9.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.5625|2.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.5833333333333334|5.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.6041666666666666|5.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.625|4.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.6458333333333334|6.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.6666666666666666|1.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.7083333333333334|2.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.7291666666666666|3.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.75|4.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.7708333333333334|6.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.7916666666666666|3.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.8125|3.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.8333333333333334|2.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.8541666666666666|1.0
SABADO|Bus|E-10-71-PO-51|PUDAHUEL|0.9166666666666666|1.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.020833333333333332|1.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.1875|3.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.20833333333333334|6.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.22916666666666666|10.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.25|21.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.2708333333333333|42.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.2916666666666667|17.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.3125|31.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.3333333333333333|23.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.3541666666666667|25.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.375|36.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.3958333333333333|21.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.4166666666666667|28.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.4375|22.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.4583333333333333|16.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.4791666666666667|39.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.5|26.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.5208333333333334|15.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.5416666666666666|14.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.5625|31.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.5833333333333334|29.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.6041666666666666|27.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.625|19.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.6458333333333334|22.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.6666666666666666|18.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.6875|23.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.7083333333333334|13.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.7291666666666666|22.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.75|39.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.7708333333333334|19.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.7916666666666666|19.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.8125|5.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.8333333333333334|12.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.8541666666666666|14.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.875|12.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.8958333333333334|4.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.9166666666666666|2.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.9375|7.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.9583333333333334|1.0
SABADO|Bus|E-10-71-PO-52|PUDAHUEL|0.9791666666666666|1.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.020833333333333332|3.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.1875|2.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.20833333333333334|4.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.22916666666666666|27.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.25|29.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.2708333333333333|16.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.2916666666666667|22.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.3125|25.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.3333333333333333|16.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.3541666666666667|14.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.375|18.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.3958333333333333|17.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.4166666666666667|26.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.4375|31.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.4583333333333333|19.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.4791666666666667|31.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.5|32.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.5208333333333334|40.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.5416666666666666|39.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.5625|36.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.5833333333333334|41.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.6041666666666666|36.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.625|23.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.6458333333333334|33.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.6666666666666666|25.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.6875|31.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.7083333333333334|24.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.7291666666666666|27.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.75|31.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.7708333333333334|17.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.7916666666666666|30.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.8125|36.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.8333333333333334|23.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.8541666666666666|17.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.875|20.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.8958333333333334|12.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.9166666666666666|6.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.9375|10.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.9583333333333334|3.0
SABADO|Bus|E-10-71-PO-75|PUDAHUEL|0.9791666666666666|4.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.041666666666666664|1.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.22916666666666666|1.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.25|8.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.2708333333333333|8.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.2916666666666667|6.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.3125|15.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.3333333333333333|15.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.3541666666666667|9.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.375|14.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.3958333333333333|9.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.4166666666666667|19.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.4375|14.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.4583333333333333|24.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.4791666666666667|22.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.5|25.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.5208333333333334|32.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.5416666666666666|6.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.5625|30.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.5833333333333334|14.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.6041666666666666|7.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.625|12.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.6458333333333334|6.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.6666666666666666|12.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.6875|15.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.7083333333333334|14.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.7291666666666666|13.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.75|10.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.7708333333333334|16.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.7916666666666666|12.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.8125|6.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.8333333333333334|7.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.8541666666666666|9.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.875|5.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.8958333333333334|6.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.9166666666666666|2.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.9375|4.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.9583333333333334|2.0
SABADO|Bus|E-10-75-NS-21|PUDAHUEL|0.9791666666666666|2.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.25|1.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.2916666666666667|4.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.3125|5.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.3333333333333333|2.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.3541666666666667|4.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.375|1.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.3958333333333333|2.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.4791666666666667|1.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.5208333333333334|1.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.5416666666666666|2.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.5625|3.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.5833333333333334|1.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.6041666666666666|4.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.625|2.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.6875|1.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.7083333333333334|7.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.7291666666666666|1.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.75|3.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.7708333333333334|2.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.8125|2.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.8958333333333334|3.0
SABADO|Bus|E-10-77-NS-16|PUDAHUEL|0.9375|1.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.22916666666666666|1.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.25|2.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.2708333333333333|6.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.2916666666666667|4.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.3125|2.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.3333333333333333|6.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.3541666666666667|5.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.375|2.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.3958333333333333|5.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.4166666666666667|7.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.4375|5.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.4583333333333333|3.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.4791666666666667|4.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.5|6.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.5208333333333334|11.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.5416666666666666|4.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.5625|4.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.5833333333333334|9.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.6041666666666666|3.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.625|6.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.6458333333333334|4.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.6666666666666666|5.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.6875|5.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.7083333333333334|1.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.7291666666666666|5.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.75|4.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.7708333333333334|8.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.8125|5.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.8333333333333334|1.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.8541666666666666|3.0
SABADO|Bus|E-10-77-SN-4|PUDAHUEL|0.8958333333333334|3.0
